what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340775133592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340775166421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340775167679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340775483382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340775492197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340775801505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340776289692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340776290693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340776291675
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340776294868
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1340776316202
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1340776316360
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1340776316604
